* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, desert, sgjourney:abydos_desert, MONSTER, alexsmobs:farseer, 50, 1, 1
5378, desert, minecraft:desert, MONSTER, embers:ancient_golem, 20, 1, 1
5379, desert, minecraft:desert, MONSTER, species:limpet, 20, 1, 1
5380, desert, minecraft:desert, MONSTER, species:quake, 20, 1, 1
5381, desert, minecraft:desert, MONSTER, opposing_force:dicer, 60, 1, 1
5382, desert, minecraft:desert, MONSTER, opposing_force:frowzy, 60, 4, 4
5383, desert, minecraft:desert, MONSTER, opposing_force:guzzler, 60, 1, 1
5384, desert, minecraft:desert, MONSTER, caverns_and_chasms:mime, 60, 1, 1
5385, desert, minecraft:desert, MONSTER, opposing_force:pale_spider, 60, 4, 4
5386, desert, minecraft:desert, MONSTER, opposing_force:ramble, 60, 1, 1
5387, desert, minecraft:desert, MONSTER, opposing_force:slug, 50, 2, 2
5388, desert, minecraft:desert, MONSTER, opposing_force:terror, 50, 1, 1
5389, desert, minecraft:desert, MONSTER, opposing_force:trembler, 50, 1, 1
5390, desert, minecraft:desert, MONSTER, opposing_force:umber_spider, 50, 4, 4
5391, desert, minecraft:desert, MONSTER, opposing_force:volt, 50, 4, 4
5392, desert, minecraft:desert, MONSTER, species:wicked, 10, 1, 3
5393, desert, minecraft:desert, MONSTER, alexsmobs:centipede_head, 50, 1, 1
5394, desert, minecraft:desert, MONSTER, alexsmobs:guster, 50, 1, 2
5395, desert, minecraft:desert, MONSTER, alexsmobs:farseer, 50, 1, 1
5396, desert, minecraft:desert, MONSTER, alexsmobs:murmur, 50, 1, 1
5397, desert, minecraft:desert, MONSTER, born_in_chaos_v1:baby_skeleton, 50, 1, 2
5398, desert, minecraft:desert, MONSTER, born_in_chaos_v1:baby_spider, 50, 3, 5
5399, desert, minecraft:desert, MONSTER, born_in_chaos_v1:barrel_zombie, 50, 1, 1
5400, desert, minecraft:desert, MONSTER, quark:stoneling, 10, 1, 1
5401, desert, minecraft:desert, MONSTER, quark:toretoise, 10, 2, 4
5402, desert, minecraft:desert, MONSTER, thermal:blitz, 50, 1, 3
5403, desert, minecraft:desert, MONSTER, born_in_chaos_v1:bloody_gadfly, 10, 1, 1
5404, desert, minecraft:desert, MONSTER, legendary_monsters:bomber, 60, 1, 4
5405, desert, minecraft:desert, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
5406, desert, minecraft:desert, MONSTER, ancient_elements:boulder, 50, 1, 1
5407, desert, minecraft:desert, MONSTER, cataclysm:koboleton, 50, 2, 3
5408, desert, minecraft:desert, MONSTER, companions:wild_antlion, 50, 1, 1
5409, desert, minecraft:desert, MONSTER, born_in_chaos_v1:corpse_fly, 10, 1, 3
5410, desert, minecraft:desert, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
5411, desert, minecraft:desert, MONSTER, born_in_chaos_v1:decaying_zombie, 10, 1, 1
5412, desert, minecraft:desert, MONSTER, born_in_chaos_v1:decrepit_skeleton, 10, 1, 1
5413, desert, minecraft:desert, MONSTER, ancient_elements:dig, 50, 2, 2
5414, desert, minecraft:desert, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
5415, desert, minecraft:desert, MONSTER, born_in_chaos_v1:door_knight, 10, 1, 1
5416, desert, minecraft:desert, MONSTER, born_in_chaos_v1:dread_hound, 10, 3, 5
5417, desert, minecraft:desert, MONSTER, ancient_elements:drimble, 10, 1, 1
5418, desert, minecraft:desert, MONSTER, terramity:duskrok, 50, 1, 1
5419, desert, minecraft:desert, MONSTER, foolish:dweller, 50, 4, 4
5420, desert, minecraft:desert, MONSTER, foolish:excavore, 50, 1, 1
5421, desert, minecraft:desert, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
5422, desert, minecraft:desert, MONSTER, foolish:great_keenark, 10, 1, 1
5423, desert, minecraft:desert, MONSTER, foolish:hyve, 10, 4, 4
5424, desert, minecraft:desert, MONSTER, foolish:keenark, 10, 4, 4
5425, desert, minecraft:desert, MONSTER, born_in_chaos_v1:krampus, 10, 1, 1
5426, desert, minecraft:desert, MONSTER, born_in_chaos_v1:krampus_henchman, 10, 2, 3
5427, desert, minecraft:desert, MONSTER, born_in_chaos_v1:lifestealer, 10, 1, 1
5428, desert, minecraft:desert, MONSTER, adamsarsplus:mage, 50, 1, 2
5429, desert, minecraft:desert, MONSTER, born_in_chaos_v1:missioner, 10, 1, 1
5430, desert, minecraft:desert, MONSTER, goety:reaper, 20, 1, 1
5431, desert, minecraft:desert, MONSTER, goety:wraith, 20, 1, 1
5432, desert, minecraft:desert, MONSTER, goety:web_spider, 10, 4, 4
5433, desert, minecraft:desert, MONSTER, goety:necromancer, 20, 1, 1
5434, desert, minecraft:desert, MONSTER, goety:warlock, 10, 1, 1
5435, desert, minecraft:desert, MONSTER, goety:heretic, 15, 1, 1
5436, desert, minecraft:desert, MONSTER, goety:maverick, 15, 1, 1
5437, desert, minecraft:desert, MONSTER, born_in_chaos_v1:mother_spider, 10, 1, 1
5438, desert, minecraft:desert, MONSTER, mowziesmobs:grottol, 25, 1, 1
5439, desert, minecraft:desert, MONSTER, born_in_chaos_v1:mr_pumpkin, 10, 1, 3
5440, desert, minecraft:desert, MONSTER, born_in_chaos_v1:mrs_pumpkin, 10, 1, 1
5441, desert, minecraft:desert, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
5442, desert, minecraft:desert, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
5443, desert, minecraft:desert, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
5444, desert, minecraft:desert, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
5445, desert, minecraft:desert, MONSTER, irons_spellbooks:necromancer, 50, 1, 1
5446, desert, minecraft:desert, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
5447, desert, minecraft:desert, MONSTER, foolish:parasitic_fly, 50, 3, 5
5448, desert, minecraft:desert, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
5449, desert, minecraft:desert, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 10, 1, 1
5450, desert, minecraft:desert, MONSTER, born_in_chaos_v1:restless_spirit, 10, 1, 1
5451, desert, minecraft:desert, MONSTER, ancient_elements:scamp, 35, 1, 1
5452, desert, minecraft:desert, MONSTER, born_in_chaos_v1:senor_pumpkin, 15, 1, 2
5453, desert, minecraft:desert, MONSTER, born_in_chaos_v1:siamese_skeletons, 10, 1, 1
5454, desert, minecraft:desert, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
5455, desert, minecraft:desert, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
5456, desert, minecraft:desert, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
5457, desert, minecraft:desert, MONSTER, knightquest:fallen_knight, 50, 1, 1
5458, desert, minecraft:desert, MONSTER, knightquest:ratman, 50, 1, 2
5459, desert, minecraft:desert, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
5460, desert, minecraft:desert, MONSTER, born_in_chaos_v1:spirit_guide, 10, 1, 1
5461, desert, minecraft:desert, MONSTER, born_in_chaos_v1:spiritof_chaos, 10, 1, 1
5462, desert, minecraft:desert, MONSTER, ancient_elements:stone_golem, 50, 1, 1
5463, desert, minecraft:desert, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
5464, desert, minecraft:desert, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
5465, desert, minecraft:desert, MONSTER, ancient_elements:undead_gladiator, 50, 1, 2
5466, desert, minecraft:desert, MONSTER, ancient_elements:undead_miner, 50, 1, 2
5467, desert, minecraft:desert, MONSTER, terramity:uvogre, 10, 1, 1
5468, desert, minecraft:desert, MONSTER, born_in_chaos_v1:zombie_bruiser, 10, 1, 1
5469, desert, minecraft:desert, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
5470, desert, minecraft:desert, MONSTER, born_in_chaos_v1:zombie_fisherman, 10, 1, 1
5471, desert, minecraft:desert, MONSTER, born_in_chaos_v1:zombie_lumberjack, 10, 1, 1
5472, desert, minecraft:desert, CREATURE, minecraft:rabbit, 50, 2, 3
5473, desert, minecraft:desert, CREATURE, tameablebeasts:tameable_chikote, 50, 1, 4
5474, desert, minecraft:desert, CREATURE, tameablebeasts:giant_grasshopper, 50, 1, 3
5475, desert, minecraft:desert, CREATURE, forbidden_arcanus:lost_soul, 50, 1, 3
5476, desert, minecraft:desert, CREATURE, vintagevibes:butterfly, 50, 4, 4
5477, desert, minecraft:desert, CREATURE, alexsmobs:roadrunner, 50, 2, 2
5478, desert, minecraft:desert, CREATURE, alexsmobs:rattlesnake, 50, 1, 2
5479, desert, minecraft:desert, CREATURE, alexsmobs:tarantula_hawk, 50, 1, 1
5480, desert, minecraft:desert, CREATURE, ars_nouveau:drygmy, 15, 1, 2
5481, desert, minecraft:desert, CREATURE, faunify:fennec, 50, 3, 5
5482, desert, minecraft:desert, CREATURE, ars_nouveau:gift_starby, 50, 1, 1
5483, desert, minecraft:desert, CREATURE, minecraft:pig, 50, 1, 1
5484, desert, minecraft:desert, CREATURE, ars_nouveau:starbuncle, 25, 1, 2
5485, desert, minecraft:desert, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
5486, desert, minecraft:desert, CREATURE, ars_nouveau:whirlisprig, 15, 1, 2
5487, desert, minecraft:desert, AMBIENT, minecraft:bat, 50, 8, 8
5488, desert, minecraft:desert, AMBIENT, caverns_and_chasms:glare, 50, 1, 1
5489, desert, minecraft:desert, AMBIENT, alexsmobs:fly, 50, 2, 3
5490, desert, minecraft:desert, AMBIENT, alexsmobs:cockroach, 50, 5, 5
5491, desert, minecraft:desert, AMBIENT, alexsmobs:jerboa, 50, 1, 3
5492, desert, minecraft:desert, AMBIENT, alexsmobs:rain_frog, 50, 1, 3
5493, desert, minecraft:desert, AMBIENT, alexsmobs:underminer, 50, 1, 1
5494, desert, minecraft:desert, AMBIENT, terramity:blue_fairy, 50, 1, 2
5495, desert, minecraft:desert, AMBIENT, terramity:cave_gnome, 10, 1, 3
5496, desert, minecraft:desert, AMBIENT, terramity:green_fairy, 50, 2, 3
5497, desert, minecraft:desert, AMBIENT, terramity:pink_fairy, 50, 1, 2
5498, desert, minecraft:desert, AMBIENT, knightquest:lizzy, 50, 1, 1
5499, desert, minecraft:desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 50, 4, 6
5500, desert, minecraft:desert, UNDERGROUND_WATER_CREATURE, species:deepfish, 10, 4, 6
5501, desert, minecraft:desert, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
5502, desert, minecraft:desert, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
5503, desert, minecraft:desert, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 50, 5, 12
5504, desert, minecraft:desert, WATER_AMBIENT, alexsmobs:triops, 50, 2, 6
5505, desert, minecraft:desert, WATER_AMBIENT, fintastic:artemia, 25, 4, 10
5506, desert, minecraft:desert, WATER_AMBIENT, fintastic:minnow, 10, 3, 8
5507, none, sgjourney:destiny, MONSTER, alexsmobs:farseer, 50, 1, 1
5508, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:baby_skeleton, 50, 1, 2
5509, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:baby_spider, 50, 3, 5
5510, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:barrel_zombie, 50, 1, 1
5511, none, sgjourney:destiny, MONSTER, quark:stoneling, 10, 1, 1
5512, none, sgjourney:destiny, MONSTER, quark:toretoise, 10, 2, 4
5513, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:bloody_gadfly, 10, 1, 1
5514, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
5515, none, sgjourney:destiny, MONSTER, ancient_elements:boulder, 50, 1, 1
5516, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:corpse_fly, 10, 1, 3
5517, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
5518, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:decaying_zombie, 10, 1, 1
5519, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:decrepit_skeleton, 10, 1, 1
5520, none, sgjourney:destiny, MONSTER, ancient_elements:dig, 50, 2, 2
5521, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
5522, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:door_knight, 10, 1, 1
5523, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:dread_hound, 10, 3, 5
5524, none, sgjourney:destiny, MONSTER, ancient_elements:drimble, 10, 1, 1
5525, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
5526, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:krampus, 10, 1, 1
5527, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:krampus_henchman, 10, 2, 3
5528, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:lifestealer, 10, 1, 1
5529, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:missioner, 10, 1, 1
5530, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:mother_spider, 10, 1, 1
5531, none, sgjourney:destiny, MONSTER, mowziesmobs:grottol, 25, 1, 1
5532, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:mr_pumpkin, 10, 1, 3
5533, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:mrs_pumpkin, 10, 1, 1
5534, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
5535, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
5536, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 10, 1, 1
5537, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:restless_spirit, 10, 1, 1
5538, none, sgjourney:destiny, MONSTER, ancient_elements:scamp, 35, 1, 1
5539, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:senor_pumpkin, 15, 1, 2
5540, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:siamese_skeletons, 10, 1, 1
5541, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
5542, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
5543, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
5544, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
5545, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:spirit_guide, 10, 1, 1
5546, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:spiritof_chaos, 10, 1, 1
5547, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
5548, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
5549, none, sgjourney:destiny, MONSTER, terramity:uvogre, 10, 1, 1
5550, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:zombie_bruiser, 10, 1, 1
5551, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
5552, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:zombie_fisherman, 10, 1, 1
5553, none, sgjourney:destiny, MONSTER, born_in_chaos_v1:zombie_lumberjack, 10, 1, 1
5554, none, sgjourney:destiny, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
5555, none, sgjourney:destiny, AMBIENT, terramity:blue_fairy, 50, 1, 2
5556, none, sgjourney:destiny, AMBIENT, terramity:cave_gnome, 10, 1, 3
5557, none, sgjourney:destiny, AMBIENT, terramity:green_fairy, 50, 2, 3
5558, none, sgjourney:destiny, AMBIENT, terramity:pink_fairy, 50, 1, 2
5559, none, sgjourney:destiny, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
5560, none, sgjourney:destiny, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
5561, nether, nethers_exorcism_reborn:dna_forest, MONSTER, alexsmobs:bone_serpent, 50, 1, 1
5562, nether, nethers_exorcism_reborn:dna_forest, MONSTER, alexsmobs:farseer, 50, 1, 1
5563, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 50, 1, 2
5564, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:baby_spider, 50, 3, 5
5565, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:barrel_zombie, 50, 1, 1
5566, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:bloody_gadfly, 10, 1, 1
5567, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
5568, nether, nethers_exorcism_reborn:dna_forest, MONSTER, ancient_elements:boulder, 50, 1, 1
5569, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:corpse_fly, 10, 1, 3
5570, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
5571, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:decaying_zombie, 10, 1, 1
5572, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 10, 1, 1
5573, nether, nethers_exorcism_reborn:dna_forest, MONSTER, ancient_elements:dig, 50, 2, 2
5574, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
5575, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:door_knight, 10, 1, 1
5576, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:dread_hound, 10, 3, 5
5577, nether, nethers_exorcism_reborn:dna_forest, MONSTER, ancient_elements:drimble, 10, 1, 1
5578, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
5579, nether, nethers_exorcism_reborn:dna_forest, MONSTER, nethers_exorcism_reborn:indigo_salamander, 50, 1, 2
5580, nether, nethers_exorcism_reborn:dna_forest, MONSTER, nethers_exorcism_reborn:indigo_scyphozoa, 50, 1, 1
5581, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:krampus, 10, 1, 1
5582, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:krampus_henchman, 10, 2, 3
5583, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:lifestealer, 10, 1, 1
5584, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:missioner, 10, 1, 1
5585, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:mother_spider, 10, 1, 1
5586, nether, nethers_exorcism_reborn:dna_forest, MONSTER, mowziesmobs:grottol, 25, 1, 1
5587, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 10, 1, 3
5588, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:mrs_pumpkin, 10, 1, 1
5589, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
5590, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
5591, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 10, 1, 1
5592, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:restless_spirit, 10, 1, 1
5593, nether, nethers_exorcism_reborn:dna_forest, MONSTER, ancient_elements:scamp, 35, 1, 1
5594, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:senor_pumpkin, 15, 1, 2
5595, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:siamese_skeletons, 10, 1, 1
5596, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
5597, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
5598, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
5599, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
5600, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:spirit_guide, 10, 1, 1
5601, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:spiritof_chaos, 10, 1, 1
5602, nether, nethers_exorcism_reborn:dna_forest, MONSTER, nethers_exorcism_reborn:strampler, 50, 1, 1
5603, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
5604, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
5605, nether, nethers_exorcism_reborn:dna_forest, MONSTER, terramity:uvogre, 10, 1, 1
5606, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:zombie_bruiser, 10, 1, 1
5607, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
5608, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:zombie_fisherman, 10, 1, 1
5609, nether, nethers_exorcism_reborn:dna_forest, MONSTER, born_in_chaos_v1:zombie_lumberjack, 10, 1, 1
5610, nether, nethers_exorcism_reborn:dna_forest, MONSTER, minecraft:zombified_piglin, 50, 1, 4
5611, nether, nethers_exorcism_reborn:dna_forest, MONSTER, minecraft:ghast, 37, 4, 4
5612, nether, nethers_exorcism_reborn:dna_forest, CREATURE, alexsmobs:laviathan, 50, 1, 1
5613, nether, nethers_exorcism_reborn:dna_forest, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
5614, nether, nethers_exorcism_reborn:dna_forest, AMBIENT, terramity:blue_fairy, 50, 1, 2
5615, nether, nethers_exorcism_reborn:dna_forest, AMBIENT, terramity:cave_gnome, 10, 1, 3
5616, nether, nethers_exorcism_reborn:dna_forest, AMBIENT, terramity:green_fairy, 50, 2, 3
5617, nether, nethers_exorcism_reborn:dna_forest, AMBIENT, terramity:pink_fairy, 50, 1, 2
5618, nether, nethers_exorcism_reborn:dna_forest, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
5619, nether, nethers_exorcism_reborn:dna_forest, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
5620, none, minecraft:dripstone_caves, MONSTER, minecraft:spider, 60, 4, 4
5621, none, minecraft:dripstone_caves, MONSTER, minecraft:zombie, 60, 4, 4
5622, none, minecraft:dripstone_caves, MONSTER, minecraft:zombie_villager, 50, 1, 1
5623, none, minecraft:dripstone_caves, MONSTER, minecraft:skeleton, 60, 4, 4
5624, none, minecraft:dripstone_caves, MONSTER, minecraft:creeper, 60, 4, 4
5625, none, minecraft:dripstone_caves, MONSTER, minecraft:slime, 60, 4, 4
